Sample_ID,Year,Country,Continent,Beta.lactamase,Azithromycin,Ciprofloxacin,Ceftriaxone,Cefixime,Tetracycline,Penicillin,NG_MAST,Group,azm_mic,cip_mic,cro_mic,cfx_mic,tet_mic,pen_mic,log2_azm_mic,log2_cip_mic,log2_cro_mic,log2_cfx_mic,log2_tet_mic,log2_pen_mic,azm_sr,cip_sr,cro_sr,cfx_sr,tet_sr,pen_sr
SRR5827360,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,4186,847,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827357,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.5,0.5,9368,994,0.25,0.004,0.004,0.008,0.5,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827358,2015,New_Zealand,Oceania,0,0.03,0.002,0.002,0.004,16,0.12,7753,1049,0.03,0.002,0.002,0.004,16,0.12,-5.058893689,-8.965784285,-8.965784285,-7.965784285,4,-3.058893689,0,0,0,0,1,0
SRR5827355,2015,New_Zealand,Oceania,0,0.25,0.002,0.008,0.008,0.5,0.5,-,1,0.25,0.002,0.008,0.008,0.5,0.5,-2,-8.965784285,-6.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827356,2015,New_Zealand,Oceania,0,0.25,0.002,0.004,0.008,0.5,0.5,9368,994,0.25,0.002,0.004,0.008,0.5,0.5,-2,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827353,2015,New_Zealand,Oceania,0,0.06,0.002,0.002,0.002,0.06,0.06,2501,1040,0.06,0.002,0.002,0.002,0.06,0.06,-4.058893689,-8.965784285,-8.965784285,-8.965784285,-4.058893689,-4.058893689,0,0,0,0,0,0
SRR5827354,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.03,0.5,4186,847,0.12,0.002,0.004,0.008,0.03,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-5.058893689,-1,0,0,0,0,0,0
SRR5827361,2015,New_Zealand,Oceania,0,4,8,0.06,0.03,1,4,3356,1071,4,8,0.06,0.03,1,4,2,3,-4.058893689,-5.058893689,0,2,1,1,0,0,0,1
SRR5827362,2015,New_Zealand,Oceania,0,0.25,0.002,0.004,0.008,0.5,0.5,9368,994,0.25,0.002,0.004,0.008,0.5,0.5,-2,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827293,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,4186,847,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827292,2015,New_Zealand,Oceania,0,0.03,0.002,0.002,0.004,16,0.12,-,1,0.03,0.002,0.002,0.004,16,0.12,-5.058893689,-8.965784285,-8.965784285,-7.965784285,4,-3.058893689,0,0,0,0,1,0
SRR5827291,2015,New_Zealand,Oceania,1,0.12,4,0.004,0.008,32,16,-,1,0.12,4,0.004,0.008,32,16,-3.058893689,2,-7.965784285,-6.965784285,5,4,0,1,0,0,1,1
SRR5827290,2015,New_Zealand,Oceania,0,0.12,2,0.004,0.004,0.5,0.5,12631,1068,0.12,2,0.004,0.004,0.5,0.5,-3.058893689,1,-7.965784285,-7.965784285,-1,-1,0,1,0,0,0,0
SRR5827289,2015,New_Zealand,Oceania,0,0.12,4,0.008,0.008,32,0.5,8522,1074,0.12,4,0.008,0.008,32,0.5,-3.058893689,2,-6.965784285,-6.965784285,5,-1,0,1,0,0,1,0
SRR5827288,2015,New_Zealand,Oceania,0,0.25,0.004,0.016,0.03,0.12,0.5,7175,1047,0.25,0.004,0.016,0.03,0.12,0.5,-2,-7.965784285,-5.965784285,-5.058893689,-3.058893689,-1,0,0,0,0,0,0
SRR5827287,2015,New_Zealand,Oceania,0,0.25,0.002,0.008,0.03,0.12,0.5,7175,1047,0.25,0.002,0.008,0.03,0.12,0.5,-2,-8.965784285,-6.965784285,-5.058893689,-3.058893689,-1,0,0,0,0,0,0
SRR5827286,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.25,0.5,7803,1050,0.12,0.002,0.004,0.008,0.25,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827285,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.25,0.5,-,1,0.25,0.004,0.004,0.008,0.25,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827284,2015,New_Zealand,Oceania,0,0.5,4,0.03,0.03,2,2,10193,1018,0.5,4,0.03,0.03,2,2,-1,2,-5.058893689,-5.058893689,1,1,0,1,0,0,1,1
SRR5827158,2015,New_Zealand,Oceania,1,0.25,0.016,0.008,0.008,1,16,11517,1063,0.25,0.016,0.008,0.008,1,16,-2,-5.965784285,-6.965784285,-6.965784285,0,4,0,0,0,0,0,1
SRR5827159,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.25,0.5,-,1,0.25,0.004,0.004,0.008,0.25,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827160,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.25,0.5,299,1042,0.12,0.004,0.004,0.008,0.25,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827161,2015,New_Zealand,Oceania,0,0.12,0.004,0.008,0.016,1,0.5,6339,1072,0.12,0.004,0.008,0.016,1,0.5,-3.058893689,-7.965784285,-6.965784285,-5.965784285,0,-1,0,0,0,0,0,0
SRR5827162,2015,New_Zealand,Oceania,0,0.12,0.002,0.008,0.016,0.25,0.5,7803,1050,0.12,0.002,0.008,0.016,0.25,0.5,-3.058893689,-8.965784285,-6.965784285,-5.965784285,-2,-1,0,0,0,0,0,0
SRR5827163,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,16,0.5,-,1,0.12,0.004,0.004,0.008,16,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,4,-1,0,0,0,0,1,0
SRR5827164,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.12,0.5,7803,1050,0.12,0.002,0.004,0.008,0.12,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827165,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.12,0.5,7803,1050,0.12,0.002,0.004,0.008,0.12,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827166,2015,New_Zealand,Oceania,0,0.25,0.002,0.004,0.008,0.12,0.5,-,1,0.25,0.002,0.004,0.008,0.12,0.5,-2,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827167,2015,New_Zealand,Oceania,0,0.06,0.002,0.004,0.008,0.5,0.12,-,1,0.06,0.002,0.004,0.008,0.5,0.12,-4.058893689,-8.965784285,-7.965784285,-6.965784285,-1,-3.058893689,0,0,0,0,0,0
SRR5827094,2015,New_Zealand,Oceania,0,0.5,4,0.03,0.03,2,2,10193,1018,0.5,4,0.03,0.03,2,2,-1,2,-5.058893689,-5.058893689,1,1,0,1,0,0,1,1
SRR5827093,2015,New_Zealand,Oceania,0,0.25,8,0.03,0.03,2,1,2400,186,0.25,8,0.03,0.03,2,1,-2,3,-5.058893689,-5.058893689,1,0,0,1,0,0,1,0
SRR5827096,2015,New_Zealand,Oceania,1,0.12,8,0.03,0.03,32,16,217,175,0.12,8,0.03,0.03,32,16,-3.058893689,3,-5.058893689,-5.058893689,5,4,0,1,0,0,1,1
SRR5827095,2015,New_Zealand,Oceania,0,0.03,0.002,0.004,0.008,16,0.25,7753,1049,0.03,0.002,0.004,0.008,16,0.25,-5.058893689,-8.965784285,-7.965784285,-6.965784285,4,-2,0,0,0,0,1,0
SRR5827098,2015,New_Zealand,Oceania,0,0.25,0.002,0.004,0.008,0.5,1,10998,1020,0.25,0.002,0.004,0.008,0.5,1,-2,-8.965784285,-7.965784285,-6.965784285,-1,0,0,0,0,0,0,0
SRR5827097,2015,New_Zealand,Oceania,1,0.12,0.002,0.004,0.008,16,16,-,1,0.12,0.002,0.004,0.008,16,16,-3.058893689,-8.965784285,-7.965784285,-6.965784285,4,4,0,0,0,0,1,1
SRR5827100,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.5,0.5,11867,1025,0.12,0.002,0.004,0.008,0.5,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827099,2015,New_Zealand,Oceania,0,8,8,0.03,0.03,32,2,-,1,8,8,0.03,0.03,32,2,3,3,-5.058893689,-5.058893689,5,1,1,1,0,0,1,1
SRR5827092,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.5,0.5,11867,1025,0.12,0.002,0.004,0.008,0.5,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827091,2015,New_Zealand,Oceania,0,0.03,4,0.002,0.004,16,0.12,-,1,0.03,4,0.002,0.004,16,0.12,-5.058893689,2,-8.965784285,-7.965784285,4,-3.058893689,0,1,0,0,1,0
SRR5827387,2015,New_Zealand,Oceania,0,0.06,0.002,0.004,0.03,0.12,0.5,-,1,0.06,0.002,0.004,0.03,0.12,0.5,-4.058893689,-8.965784285,-7.965784285,-5.058893689,-3.058893689,-1,0,0,0,0,0,0
SRR5827388,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.5,0.5,9166,1056,0.25,0.004,0.004,0.008,0.5,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827385,2015,New_Zealand,Oceania,0,0.12,8,0.016,0.03,1,1,2400,186,0.12,8,0.016,0.03,1,1,-3.058893689,3,-5.965784285,-5.058893689,0,0,0,1,0,0,0,0
SRR5827386,2015,New_Zealand,Oceania,0,0.25,8,0.03,0.03,2,2,2400,186,0.25,8,0.03,0.03,2,2,-2,3,-5.058893689,-5.058893689,1,1,0,1,0,0,1,1
SRR5827391,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,1,0.5,11867,1025,0.12,0.004,0.004,0.008,1,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0,-1,0,0,0,0,0,0
SRR5827392,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.016,0.5,0.5,9368,994,0.25,0.004,0.008,0.016,0.5,0.5,-2,-7.965784285,-6.965784285,-5.965784285,-1,-1,0,0,0,0,0,0
SRR5827389,2015,New_Zealand,Oceania,0,0.12,4,0.008,0.016,32,0.5,8522,1074,0.12,4,0.008,0.016,32,0.5,-3.058893689,2,-6.965784285,-5.965784285,5,-1,0,1,0,0,1,0
SRR5827390,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.016,0.5,0.5,4244,1044,0.25,0.004,0.004,0.016,0.5,0.5,-2,-7.965784285,-7.965784285,-5.965784285,-1,-1,0,0,0,0,0,0
SRR5827383,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,32,1,7577,1048,0.25,0.004,0.004,0.008,32,1,-2,-7.965784285,-7.965784285,-6.965784285,5,0,0,0,0,0,1,0
SRR5827384,2015,New_Zealand,Oceania,0,0.06,0.002,0.002,0.008,0.12,0.12,7268,590,0.06,0.002,0.002,0.008,0.12,0.12,-4.058893689,-8.965784285,-8.965784285,-6.965784285,-3.058893689,-3.058893689,0,0,0,0,0,0
SRR5827328,2015,New_Zealand,Oceania,0,0.06,2,0.008,0.016,0.5,0.5,-,1,0.06,2,0.008,0.016,0.5,0.5,-4.058893689,1,-6.965784285,-5.965784285,-1,-1,0,1,0,0,0,0
SRR5827327,2015,New_Zealand,Oceania,0,0.12,4,0.004,0.008,16,0.5,11819,1065,0.12,4,0.004,0.008,16,0.5,-3.058893689,2,-7.965784285,-6.965784285,4,-1,0,1,0,0,1,0
SRR5827326,2015,New_Zealand,Oceania,0,0.06,0.004,0.004,0.008,0.5,0.5,299,1042,0.06,0.004,0.004,0.008,0.5,0.5,-4.058893689,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827325,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.25,4186,847,0.12,0.004,0.004,0.008,0.12,0.25,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-2,0,0,0,0,0,0
SRR5827332,2015,New_Zealand,Oceania,0,0.03,0.002,0.004,0.008,16,0.25,-,1,0.03,0.002,0.004,0.008,16,0.25,-5.058893689,-8.965784285,-7.965784285,-6.965784285,4,-2,0,0,0,0,1,0
SRR5827331,2015,New_Zealand,Oceania,0,0.06,0.002,0.004,0.008,0.12,0.5,6950,1046,0.06,0.002,0.004,0.008,0.12,0.5,-4.058893689,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827330,2015,New_Zealand,Oceania,0,0.5,4,0.03,0.016,1,4,10193,1018,0.5,4,0.03,0.016,1,4,-1,2,-5.058893689,-5.965784285,0,2,0,1,0,0,0,1
SRR5827329,2015,New_Zealand,Oceania,1,0.25,4,0.008,0.008,16,16,-,1,0.25,4,0.008,0.008,16,16,-2,2,-6.965784285,-6.965784285,4,4,0,1,0,0,1,1
SRR5827336,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.016,1,0.5,-,1,0.25,0.004,0.008,0.016,1,0.5,-2,-7.965784285,-6.965784285,-5.965784285,0,-1,0,0,0,0,0,0
SRR5827335,2015,New_Zealand,Oceania,0,0.25,2,0.004,0.004,0.5,0.5,5624,339,0.25,2,0.004,0.004,0.5,0.5,-2,1,-7.965784285,-7.965784285,-1,-1,0,1,0,0,0,0
SRR5827207,2015,New_Zealand,Oceania,0,0.12,0.008,0.008,0.008,0.25,0.5,4186,847,0.12,0.008,0.008,0.008,0.25,0.5,-3.058893689,-6.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827208,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.25,0.5,-,1,0.25,0.004,0.004,0.008,0.25,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827209,2015,New_Zealand,Oceania,1,0.25,2,0.004,0.008,0.5,16,5624,339,0.25,2,0.004,0.008,0.5,16,-2,1,-7.965784285,-6.965784285,-1,4,0,1,0,0,0,1
SRR5827352,2015,New_Zealand,Oceania,0,0.5,0.004,0.008,0.008,0.12,0.5,-,1,0.5,0.004,0.008,0.008,0.12,0.5,-1,-7.965784285,-6.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827203,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.016,0.5,0.5,9166,1056,0.25,0.004,0.008,0.016,0.5,0.5,-2,-7.965784285,-6.965784285,-5.965784285,-1,-1,0,0,0,0,0,0
SRR5827204,2015,New_Zealand,Oceania,1,0.06,1,0.008,0.016,32,16,8523,1075,0.06,1,0.008,0.016,32,16,-4.058893689,0,-6.965784285,-5.965784285,5,4,0,0,0,0,1,1
SRR5827205,2015,New_Zealand,Oceania,0,0.25,8,0.03,0.06,2,2,2400,186,0.25,8,0.03,0.06,2,2,-2,3,-5.058893689,-4.058893689,1,1,0,1,0,0,1,1
SRR5827206,2015,New_Zealand,Oceania,0,0.5,0.004,0.004,0.008,1,0.5,-,1,0.5,0.004,0.004,0.008,1,0.5,-1,-7.965784285,-7.965784285,-6.965784285,0,-1,0,0,0,0,0,0
SRR5827363,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.03,1,0.5,-,1,0.25,0.004,0.008,0.03,1,0.5,-2,-7.965784285,-6.965784285,-5.058893689,0,-1,0,0,0,0,0,0
SRR5827364,2015,New_Zealand,Oceania,0,0.5,0.004,0.008,0.016,1,0.5,-,1,0.5,0.004,0.008,0.016,1,0.5,-1,-7.965784285,-6.965784285,-5.965784285,0,-1,0,0,0,0,0,0
SRR5827101,2015,New_Zealand,Oceania,0,0.06,0.002,0.008,0.016,0.5,0.25,-,1,0.06,0.002,0.008,0.016,0.5,0.25,-4.058893689,-8.965784285,-6.965784285,-5.965784285,-1,-2,0,0,0,0,0,0
SRR5827102,2015,New_Zealand,Oceania,0,0.06,0.004,0.008,0.016,16,0.5,402,1043,0.06,0.004,0.008,0.016,16,0.5,-4.058893689,-7.965784285,-6.965784285,-5.965784285,4,-1,0,0,0,0,1,0
SRR5827086,2015,New_Zealand,Oceania,1,0.12,2,0.004,0.008,0.5,16,-,1,0.12,2,0.004,0.008,0.5,16,-3.058893689,1,-7.965784285,-6.965784285,-1,4,0,1,0,0,0,1
SRR5827087,2015,New_Zealand,Oceania,0,0.25,0.004,0.016,0.03,0.25,0.5,7175,1047,0.25,0.004,0.016,0.03,0.25,0.5,-2,-7.965784285,-5.965784285,-5.058893689,-2,-1,0,0,0,0,0,0
SRR5827105,2015,New_Zealand,Oceania,0,0.5,0.004,0.004,0.008,1,0.5,8709,1054,0.5,0.004,0.004,0.008,1,0.5,-1,-7.965784285,-7.965784285,-6.965784285,0,-1,0,0,0,0,0,0
SRR5827106,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,1,1,10998,1020,0.12,0.004,0.004,0.008,1,1,-3.058893689,-7.965784285,-7.965784285,-6.965784285,0,0,0,0,0,0,0,0
SRR5827107,2015,New_Zealand,Oceania,0,0.03,0.004,0.004,0.008,16,0.5,-,1,0.03,0.004,0.004,0.008,16,0.5,-5.058893689,-7.965784285,-7.965784285,-6.965784285,4,-1,0,0,0,0,1,0
SRR5827108,2015,New_Zealand,Oceania,0,0.12,0.004,0.008,0.008,0.5,0.5,11867,1025,0.12,0.004,0.008,0.008,0.5,0.5,-3.058893689,-7.965784285,-6.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827109,2015,New_Zealand,Oceania,0,0.5,8,0.03,0.03,2,2,6360,578,0.5,8,0.03,0.03,2,2,-1,3,-5.058893689,-5.058893689,1,1,0,1,0,0,1,1
SRR5827110,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.5,0.5,9368,994,0.25,0.004,0.008,0.008,0.5,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827218,2015,New_Zealand,Oceania,1,0.12,1,0.06,0.06,32,16,-,1,0.12,1,0.06,0.06,32,16,-3.058893689,0,-4.058893689,-4.058893689,5,4,0,0,0,0,1,1
SRR5827217,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.25,0.5,4186,847,0.25,0.004,0.008,0.008,0.25,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827216,2015,New_Zealand,Oceania,0,0.06,0.004,0.008,0.016,0.5,0.25,-,1,0.06,0.004,0.008,0.016,0.5,0.25,-4.058893689,-7.965784285,-6.965784285,-5.965784285,-1,-2,0,0,0,0,0,0
SRR5827215,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.25,0.5,4186,847,0.25,0.004,0.008,0.008,0.25,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827214,2015,New_Zealand,Oceania,0,0.25,8,0.016,0.03,2,1,-,1,0.25,8,0.016,0.03,2,1,-2,3,-5.965784285,-5.058893689,1,0,0,1,0,0,1,0
SRR5827213,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.25,0.5,4186,847,0.25,0.004,0.008,0.008,0.25,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827212,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.25,0.5,4186,847,0.25,0.004,0.008,0.008,0.25,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827211,2015,New_Zealand,Oceania,0,0.5,0.004,0.004,0.008,1,0.5,9368,994,0.5,0.004,0.004,0.008,1,0.5,-1,-7.965784285,-7.965784285,-6.965784285,0,-1,0,0,0,0,0,0
SRR5827210,2015,New_Zealand,Oceania,0,0.25,0.004,0.008,0.008,0.25,0.5,4186,847,0.25,0.004,0.008,0.008,0.25,0.5,-2,-7.965784285,-6.965784285,-6.965784285,-2,-1,0,0,0,0,0,0
SRR5827351,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,32,2,7577,1048,0.25,0.004,0.004,0.008,32,2,-2,-7.965784285,-7.965784285,-6.965784285,5,1,0,0,0,0,1,1
SRR5827229,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,16,0.5,-,1,0.12,0.004,0.004,0.008,16,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,4,-1,0,0,0,0,1,0
SRR5827231,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,-,1,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827333,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.5,0.5,-,1,0.25,0.004,0.004,0.008,0.5,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827334,2015,New_Zealand,Oceania,0,0.5,4,0.016,0.008,1,2,10193,1018,0.5,4,0.016,0.008,1,2,-1,2,-5.965784285,-6.965784285,0,1,0,1,0,0,0,1
SRR5827339,2015,New_Zealand,Oceania,0,0.06,0.002,0.004,0.008,0.12,0.5,-,1,0.06,0.002,0.004,0.008,0.12,0.5,-4.058893689,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827340,2015,New_Zealand,Oceania,0,0.03,0.002,0.002,0.004,0.12,0.12,-,1,0.03,0.002,0.002,0.004,0.12,0.12,-5.058893689,-8.965784285,-8.965784285,-7.965784285,-3.058893689,-3.058893689,0,0,0,0,0,0
SRR5827337,2015,New_Zealand,Oceania,0,0.12,8,0.016,0.03,2,0.5,2400,186,0.12,8,0.016,0.03,2,0.5,-3.058893689,3,-5.965784285,-5.058893689,1,-1,0,1,0,0,1,0
SRR5827338,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.5,0.5,-,1,0.25,0.004,0.004,0.008,0.5,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827200,2015,New_Zealand,Oceania,0,0.03,4,0.004,0.008,16,0.5,8901,1077,0.03,4,0.004,0.008,16,0.5,-5.058893689,2,-7.965784285,-6.965784285,4,-1,0,1,0,0,1,0
SRR5827202,2015,New_Zealand,Oceania,0,0.06,8,0.03,0.12,1,2,-,1,0.06,8,0.03,0.12,1,2,-4.058893689,3,-5.058893689,-3.058893689,0,1,0,1,0,0,0,1
SRR5827024,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,4186,847,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827023,2015,New_Zealand,Oceania,0,0.03,0.002,0.002,0.004,0.06,0.12,1037,1019,0.03,0.002,0.002,0.004,0.06,0.12,-5.058893689,-8.965784285,-8.965784285,-7.965784285,-4.058893689,-3.058893689,0,0,0,0,0,0
SRR5827026,2015,New_Zealand,Oceania,0,0.06,0.004,0.004,0.008,0.12,0.5,4186,847,0.06,0.004,0.004,0.008,0.12,0.5,-4.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827025,2015,New_Zealand,Oceania,0,0.12,0.002,0.004,0.008,0.5,0.5,11422,1022,0.12,0.002,0.004,0.008,0.5,0.5,-3.058893689,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827028,2015,New_Zealand,Oceania,0,0.25,0.004,0.004,0.008,0.5,0.5,-,1,0.25,0.004,0.004,0.008,0.5,0.5,-2,-7.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827027,2015,New_Zealand,Oceania,0,0.25,4,0.016,0.016,1,2,10193,1018,0.25,4,0.016,0.016,1,2,-2,2,-5.965784285,-5.965784285,0,1,0,1,0,0,0,1
SRR5827030,2015,New_Zealand,Oceania,0,0.06,0.002,0.004,0.016,0.5,0.5,11873,1026,0.06,0.002,0.004,0.016,0.5,0.5,-4.058893689,-8.965784285,-7.965784285,-5.965784285,-1,-1,0,0,0,0,0,0
SRR5827029,2015,New_Zealand,Oceania,0,0.06,2,0.004,0.008,0.5,0.5,-,1,0.06,2,0.004,0.008,0.5,0.5,-4.058893689,1,-7.965784285,-6.965784285,-1,-1,0,1,0,0,0,0
SRR5827022,2015,New_Zealand,Oceania,0,0.06,2,0.008,0.016,0.5,0.5,-,1,0.06,2,0.008,0.016,0.5,0.5,-4.058893689,1,-6.965784285,-5.965784285,-1,-1,0,1,0,0,0,0
SRR5827021,2015,New_Zealand,Oceania,0,0.25,0.002,0.004,0.008,0.5,0.5,9368,994,0.25,0.002,0.004,0.008,0.5,0.5,-2,-8.965784285,-7.965784285,-6.965784285,-1,-1,0,0,0,0,0,0
SRR5827184,2015,New_Zealand,Oceania,0,0.06,0.002,0.002,0.008,0.12,0.25,-,1,0.06,0.002,0.002,0.008,0.12,0.25,-4.058893689,-8.965784285,-8.965784285,-6.965784285,-3.058893689,-2,0,0,0,0,0,0
SRR5827185,2015,New_Zealand,Oceania,1,0.06,2,0.002,0.004,0.5,16,-,1,0.06,2,0.002,0.004,0.5,16,-4.058893689,1,-8.965784285,-7.965784285,-1,4,0,1,0,0,0,1
SRR5827067,2015,New_Zealand,Oceania,0,0.03,0.002,0.002,0.002,0.12,0.03,2501,1040,0.03,0.002,0.002,0.002,0.12,0.03,-5.058893689,-8.965784285,-8.965784285,-8.965784285,-3.058893689,-5.058893689,0,0,0,0,0,0
SRR5827068,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,4186,847,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827061,2015,New_Zealand,Oceania,0,0.12,0.004,0.004,0.008,0.12,0.5,4186,847,0.12,0.004,0.004,0.008,0.12,0.5,-3.058893689,-7.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827062,2015,New_Zealand,Oceania,0,0.5,4,0.016,0.016,1,4,10193,1018,0.5,4,0.016,0.016,1,4,-1,2,-5.965784285,-5.965784285,0,2,0,1,0,0,0,1
SRR5827063,2015,New_Zealand,Oceania,0,0.03,0.002,0.004,0.008,0.12,0.5,-,1,0.03,0.002,0.004,0.008,0.12,0.5,-5.058893689,-8.965784285,-7.965784285,-6.965784285,-3.058893689,-1,0,0,0,0,0,0
SRR5827064,2015,New_Zealand,Oceania,0,0.03,4,0.004,0.008,0.5,0.5,-,1,0.03,4,0.004,0.008,0.5,0.5,-5.058893689,2,-7.965784285,-6.965784285,-1,-1,0,1,0,0,0,0
SRR5827178,2015,New_Zealand,Oceania,0,0.03,0.002,0.004,0.016,0.12,0.25,-,1,0.03,0.002,0.004,0.016,0.12,0.25,-5.058893689,-8.965784285,-7.965784285,-5.965784285,-3.058893689,-2,0,0,0,0,0,0
